date,spot_price,forecast_iv,market_iv,iv_spread,iv_percentile,signal,blocked,entry_notes,atm_strike,atm_dte,straddle_price,position_status,days_held,iv_change_pct,portfolio_value,trade_pnl_dollars,traded
2020-07-02,298.26001,0.23642222811932065,0.3383552509639974,0.10193302284467673,,SELL,False,,297.5,43.0,28.25,NONE,0,,100000.0,0.0,True
2020-07-06,302.81,0.23642222811932065,0.3604388470636229,,,HOLD,False,,,,,HOLDING,4,2.2083596099625513,100000.0,0.0,False
2020-07-07,296.64999,0.23642222811932065,0.35674775270282844,,,HOLD,False,,,,,HOLDING,5,1.8392501738831057,100000.0,0.0,False
2020-07-08,298.35999,0.23642222811932065,0.3477230861761828,,,HOLD,False,,,,,HOLDING,6,0.9367835212185427,100000.0,0.0,False
2020-07-09,291.16,0.23642222811932065,0.3837177002137211,,,HOLD,False,,,,,EXITED,7,4.5362449249723715,99625.29349706181,-374.70650293818863,True
2020-07-10,291.23001,0.23642222811932065,0.38879427324117727,0.15237204512185662,,HOLD,False,5d before earnings (2020-07-15),290.0,42.0,29.975,NONE,0,,99625.29349706181,0.0,False
2020-07-13,299.70999,0.23642222811932065,0.36189046810157016,0.1254682399822495,,HOLD,False,2d before earnings (2020-07-15),300.0,39.0,28.325,NONE,0,,99625.29349706181,0.0,False
2020-07-14,308.51999,0.23642222811932065,0.3700338803709467,0.13361165225162605,,HOLD,False,1d before earnings (2020-07-15),307.5,45.0,31.050000000000004,NONE,0,,99625.29349706181,0.0,False
2020-07-15,304.07001,0.23642222811932065,0.32868097330319085,0.0922587451838702,,HOLD,False,0d before earnings (2020-07-15),305.0,44.0,27.475,NONE,0,,99625.29349706181,0.0,False
2020-07-16,307.14999,0.23642222811932065,0.32292453296053425,0.0865023048412136,,HOLD,False,1d after earnings (2020-07-15),307.5,43.0,27.0,NONE,0,,99625.29349706181,0.0,False
2020-07-17,306.53,0.23642222811932065,0.31731511251315736,0.08089288439383671,,HOLD,False,2d after earnings (2020-07-15),307.5,42.0,26.3,NONE,0,,99625.29349706181,0.0,False
2020-07-20,303.45999,0.23642222811932065,0.31881060063998473,0.08238837252066408,,SELL,False,,302.5,39.0,24.75,NONE,0,,99625.29349706181,0.0,True
2020-07-21,305.10999,0.23642222811932065,0.2945423353162796,,,HOLD,False,,,,,HOLDING,1,-2.426826532370513,99625.29349706181,0.0,False
2020-07-22,306.70999,0.23642222811932065,0.30755460783011984,,,HOLD,False,,,,,HOLDING,2,-1.125599280986489,99625.29349706181,0.0,False
2020-07-23,302.97,0.2205580148956164,0.29613996673120857,,,HOLD,False,,,,,HOLDING,3,-2.267063390877616,99625.29349706181,0.0,False
2020-07-24,300.79001,0.2205580148956164,0.28022116114497597,,,HOLD,False,,,,,EXITED,4,-3.858943949500876,100415.84548175549,790.5519846936857,True
2020-07-27,298.60001,0.2205580148956164,0.30412618047299544,0.08356816557737903,,SELL,False,,297.5,39.0,23.6,NONE,0,,100415.84548175549,0.0,True
2020-07-28,299.92999,0.2205580148956164,0.2942718373147319,,,HOLD,False,,,,,HOLDING,1,-0.9854343158263557,100415.84548175549,0.0,False
2020-07-29,306.67999,0.2205580148956164,0.3031667064190438,,,HOLD,False,,,,,HOLDING,2,-0.09594740539516367,100415.84548175549,0.0,False
2020-07-30,305.23001,0.2205580148956164,0.3217537993258617,,,HOLD,False,,,,,HOLDING,3,1.7627618852866234,100415.84548175549,0.0,False
2020-07-31,302.78,0.2205580148956164,0.29965034184015477,,,HOLD,False,,,,,HOLDING,4,-0.44758386328406785,100415.84548175549,0.0,False
2020-08-03,303.60999,0.2205580148956164,0.3150246566169464,,,HOLD,False,,,,,HOLDING,7,1.0898476143950953,100415.84548175549,0.0,False
2020-08-04,304.5,0.2205580148956164,0.3095212693664893,,,HOLD,False,,,,,HOLDING,8,0.5395088893493882,100415.84548175549,0.0,False
2020-08-05,312.47,0.2205580148956164,0.3264445327405383,,,HOLD,False,,,,,HOLDING,9,2.2318352267542862,100415.84548175549,0.0,False
2020-08-06,314.06,0.2205580148956164,0.3010818199257333,,,HOLD,False,,,,,HOLDING,10,-0.3044360547262148,100415.84548175549,0.0,False
2020-08-07,317.03,0.2205580148956164,0.33790811719316116,,,HOLD,False,,,,,HOLDING,11,3.3781936720165717,100415.84548175549,0.0,False
2020-08-10,319.10001,0.2205580148956164,0.33635323734856665,,,HOLD,False,,,,,HOLDING,14,3.22270568755712,100415.84548175549,0.0,False
2020-08-11,315.54999,0.2205580148956164,0.3474780063231381,,,HOLD,False,,,,,EXITED,15,4.335182585014263,100504.58968010558,88.74419835008362,True
2020-08-12,322.26999,0.2205580148956164,0.2561596156932816,0.035601600797665195,,SELL,False,,322.5,44.0,23.725,NONE,0,,100504.58968010558,0.0,True
2020-08-13,321.51999,0.3447399243064655,0.25677502181867956,,,HOLD,False,,,,,HOLDING,1,0.06154061253979548,100504.58968010558,0.0,False
2020-08-14,323.70001,0.3447399243064655,0.26582966015312914,,,HOLD,False,,,,,HOLDING,2,0.9670044459847538,100504.58968010558,0.0,False
2020-08-17,320.51001,0.3447399243064655,0.24466535484447188,,,HOLD,False,,,,,HOLDING,5,-1.1494260848809723,100504.58968010558,0.0,False
2020-08-18,316.81,0.3447399243064655,0.21441063481619504,,,HOLD,False,,,,,EXITED,6,-4.174898087708656,101430.0520933154,925.4624132098322,True
2020-08-19,315.39999,0.3447399243064655,0.25525168237074625,-0.08948824193571925,,HOLD,False,Market IV not expensive (diff -8.9% < 3%),315.0,44.0,23.5,NONE,0,,101430.0520933154,0.0,False
2020-08-20,313.32999,0.3447399243064655,0.2612679714551261,-0.0834719528513394,,HOLD,False,Market IV not expensive (diff -8.3% < 3%),312.5,43.0,23.049999999999997,NONE,0,,101430.0520933154,0.0,False
2020-08-21,314.14001,0.3447399243064655,0.2517786140578426,-0.09296131024862292,,HOLD,False,Market IV not expensive (diff -9.3% < 3%),315.0,42.0,22.55,NONE,0,,101430.0520933154,0.0,False
2020-08-24,308.84,0.3447399243064655,0.2519971302478235,-0.092742794058642,,HOLD,False,Market IV not expensive (diff -9.3% < 3%),310.0,39.0,21.9,NONE,0,,101430.0520933154,0.0,False
2020-08-25,312.22,0.3447399243064655,0.23687995225041336,-0.10785997205605213,,HOLD,False,Market IV not expensive (diff -10.8% < 3%),312.5,38.0,20.475,NONE,0,,101430.0520933154,0.0,False
2020-08-26,308.82001,0.3447399243064655,0.2565401197752906,-0.08819980453117487,,HOLD,False,Market IV not expensive (diff -8.8% < 3%),310.0,37.0,21.95,NONE,0,,101430.0520933154,0.0,False
2020-08-27,311.67001,0.3447399243064655,0.2768781358943318,-0.0678617884121337,,HOLD,False,Market IV not expensive (diff -6.8% < 3%),312.5,43.0,24.75,NONE,0,,101430.0520933154,0.0,False
2020-08-28,314.37,0.3447399243064655,0.2821186648231712,-0.06262125948329428,,HOLD,False,Market IV not expensive (diff -6.3% < 3%),315.0,42.0,24.725,NONE,0,,101430.0520933154,0.0,False
2020-08-31,312.54999,0.3447399243064655,0.30977418302524107,-0.03496574128122443,,HOLD,False,Market IV not expensive (diff -3.5% < 3%),312.5,39.0,25.65,NONE,0,,101430.0520933154,0.0,False
2020-09-01,312.82999,0.3447399243064655,0.30638159139913757,-0.03835833290732793,50.0,HOLD,False,Market IV not expensive (diff -3.8% < 3%); IV percentile 50 < 80,310.0,45.0,29.4,NONE,0,,101430.0520933154,0.0,False
2020-09-02,320.23999,0.3447399243064655,0.3512041965073657,0.0064642722009001785,80.95238095238095,HOLD,False,Market IV not expensive (diff 0.6% < 3%),320.0,44.0,32.7,NONE,0,,101430.0520933154,0.0,False
2020-09-03,316.23001,0.36078980096586855,0.33712368199894627,-0.023666118966922278,72.72727272727273,HOLD,False,Market IV not expensive (diff -2.4% < 3%); IV percentile 73 < 80,320.0,43.0,31.675000000000004,NONE,0,,101430.0520933154,0.0,False
2020-09-04,312.0,0.36078980096586855,0.3419850267129052,-0.01880477425296334,78.26086956521739,HOLD,False,Market IV not expensive (diff -1.9% < 3%); IV percentile 78 < 80,310.0,42.0,29.875,NONE,0,,101430.0520933154,0.0,False
2020-09-08,307.25,0.36078980096586855,0.35408054149940843,-0.006709259466460116,83.33333333333334,HOLD,False,Market IV not expensive (diff -0.7% < 3%),307.5,45.0,30.7,NONE,0,,101430.0520933154,0.0,False
2020-09-09,312.01999,0.36078980096586855,0.3300315814384662,-0.03075821952740232,64.0,HOLD,False,Market IV not expensive (diff -3.1% < 3%); IV percentile 64 < 80,312.5,44.0,29.575,NONE,0,,101430.0520933154,0.0,False
2020-09-10,304.60001,0.36078980096586855,0.3310122927306147,-0.029777508235253825,65.38461538461539,HOLD,False,Market IV not expensive (diff -3.0% < 3%); IV percentile 65 < 80,305.0,43.0,28.424999999999997,NONE,0,,101430.0520933154,0.0,False
2020-09-11,301.48001,0.36078980096586855,0.3140149341603844,-0.04677486680548415,44.44444444444444,HOLD,False,Market IV not expensive (diff -4.7% < 3%); IV percentile 44 < 80,302.5,42.0,26.225,NONE,0,,101430.0520933154,0.0,False
2020-09-14,308.57001,0.36078980096586855,0.31581830747108147,-0.044971493494787074,46.42857142857143,HOLD,False,Market IV not expensive (diff -4.5% < 3%); IV percentile 46 < 80,307.5,39.0,25.125,NONE,0,,101430.0520933154,0.0,False
2020-09-15,307.23001,0.36078980096586855,0.312881360181321,-0.047908440784547535,41.37931034482759,HOLD,False,Market IV not expensive (diff -4.8% < 3%); IV percentile 41 < 80,307.5,45.0,27.3,NONE,0,,101430.0520933154,0.0,False
2020-09-16,306.51999,0.36078980096586855,0.3106182088201232,-0.05017159214574535,40.0,HOLD,False,Market IV not expensive (diff -5.0% < 3%); IV percentile 40 < 80,307.5,44.0,26.975,NONE,0,,101430.0520933154,0.0,False
2020-09-17,304.98001,0.36078980096586855,0.32466711488268596,-0.03612268608318259,61.29032258064516,HOLD,False,Market IV not expensive (diff -3.6% < 3%); IV percentile 61 < 80,305.0,43.0,26.975,NONE,0,,101430.0520933154,0.0,False
2020-09-18,308.01999,0.36078980096586855,0.29397519825584784,-0.06681460271002071,28.125,HOLD,False,Market IV not expensive (diff -6.7% < 3%); IV percentile 28 < 80,307.5,42.0,24.575,NONE,0,,101430.0520933154,0.0,False
2020-09-21,299.19,0.36078980096586855,0.3184049606371819,-0.04238484032868667,54.54545454545454,HOLD,False,Market IV not expensive (diff -4.2% < 3%); IV percentile 55 < 80,300.0,39.0,25.675,NONE,0,,101430.0520933154,0.0,False
