date,spot_price,forecast_iv,market_iv,iv_spread,iv_percentile,signal,blocked,entry_notes,atm_strike,atm_dte,straddle_price,position_status,days_held,iv_change_pct,portfolio_value,trade_pnl_dollars,traded
2020-07-02,127.72,0.3086469443394596,0.3407716644579459,0.03212472011848627,,SELL,False,,128.0,43.0,13.075,NONE,0,,100000.0,0.0,True
2020-07-06,129.42999,0.3086469443394596,0.3532423373686678,,,HOLD,False,,,,,HOLDING,4,1.2470672910721903,100000.0,0.0,False
2020-07-07,127.2,0.3086469443394596,0.3629619618560241,,,HOLD,False,,,,,HOLDING,5,2.2190297398078207,100000.0,0.0,False
2020-07-08,128.13,0.3086469443394596,0.3682922089400377,,,HOLD,False,,,,,HOLDING,6,2.7520544482091847,100000.0,0.0,False
2020-07-09,125.73,0.3086469443394596,0.38215042978346037,,,HOLD,False,,,,,EXITED,7,4.137876532551449,99563.472306176,-436.5276938240031,True
2020-07-10,128.00999,0.3086469443394596,0.37809294583262965,0.06944600149317004,,SELL,False,,130.0,42.0,14.174999999999999,NONE,0,,99563.472306176,0.0,True
2020-07-13,130.57001,0.3086469443394596,0.37878143275640175,,,HOLD,False,,,,,HOLDING,3,0.06884869237721025,99563.472306176,0.0,False
2020-07-14,136.88,0.3086469443394596,0.383291288659432,,,HOLD,False,,,,,HOLDING,4,0.5198342826802371,99563.472306176,0.0,False
2020-07-15,138.36,0.3086469443394596,0.37543259139470875,,,HOLD,False,,,,,HOLDING,5,-0.26603544379208977,99563.472306176,0.0,False
2020-07-16,138.56,0.3086469443394596,0.37946275040871824,,,HOLD,False,,,,,HOLDING,6,0.13698045760885957,99563.472306176,0.0,False
2020-07-17,136.89999,0.3086469443394596,0.3919330463713775,,,HOLD,False,,,,,HOLDING,7,1.3840100538747846,99563.472306176,0.0,False
2020-07-20,134.63,0.3086469443394596,0.39280661505691594,,,HOLD,False,,,,,HOLDING,10,1.4713669224286297,99563.472306176,0.0,False
2020-07-21,135.87,0.3086469443394596,0.3702599421760598,,,HOLD,False,,,,,HOLDING,11,-0.7833003656569859,99563.472306176,0.0,False
2020-07-22,136.98,0.3086469443394596,0.3819670983758154,,,HOLD,False,,,,,HOLDING,12,0.3874152543185738,99563.472306176,0.0,False
2020-07-23,136.60001,0.32440688678536533,0.3653667766236025,,,HOLD,False,,,,,HOLDING,13,-1.2726169209027138,99563.472306176,0.0,False
2020-07-24,137.58,0.32440688678536533,0.3800404225660447,,,HOLD,False,,,,,HOLDING,14,0.19474767334150545,99563.472306176,0.0,False
2020-07-27,139.89,0.32440688678536533,0.38370311547924096,,,HOLD,False,,,,,HOLDING,17,0.5610169646611318,99563.472306176,0.0,False
2020-07-28,138.03,0.32440688678536533,0.3660783513243637,,,HOLD,False,,,,,EXITED,18,-1.201459450826592,100819.71453902968,1256.2422328536709,True
2020-07-29,140.53,0.32440688678536533,0.32177443014594226,-0.0026324566394230753,,HOLD,False,Market IV not expensive (diff -0.3% < 3%); 2d before earnings (2020-07-31),141.0,37.0,11.5,NONE,0,,100819.71453902968,0.0,False
2020-07-30,136.73,0.32440688678536533,0.3367885776529705,0.012381690867605155,,HOLD,False,Market IV not expensive (diff 1.2% < 3%); 1d before earnings (2020-07-31),137.0,43.0,12.425,NONE,0,,100819.71453902968,0.0,False
