date,spot_price,forecast_iv,market_iv,iv_spread,iv_percentile,signal,blocked,entry_notes,atm_strike,atm_dte,straddle_price,position_status,days_held,iv_change_pct,portfolio_value,trade_pnl_dollars,traded
2020-07-02,73.78,0.2640539034131678,0.35408849392737646,0.09003459051420865,,SELL,False,,74.0,43.0,6.625,NONE,0,,100000.0,0.0,True
2020-07-06,75.44,0.2640539034131678,0.34113806217287757,,,HOLD,False,,,,,HOLDING,4,-1.2950431754498892,100000.0,0.0,False
2020-07-07,74.25,0.2640539034131678,0.3710473215285325,,,HOLD,False,,,,,HOLDING,5,1.6958827601156024,100000.0,0.0,False
2020-07-08,74.14,0.2640539034131678,0.3626836383209533,,,HOLD,False,,,,,HOLDING,6,0.8595144393576837,100000.0,0.0,False
2020-07-09,73.57,0.2640539034131678,0.3783993549130583,,,HOLD,False,,,,,HOLDING,7,2.431086098568186,100000.0,0.0,False
2020-07-10,74.29,0.2640539034131678,0.3977865413307661,,,HOLD,False,,,,,EXITED,8,4.369804740338962,98789.55510902566,-1210.4448909743435,True
2020-07-13,72.65,0.2640539034131678,0.3903319707360211,0.1262780673228533,,SELL,False,,72.5,39.0,7.675,NONE,0,,98789.55510902566,0.0,True
2020-07-14,72.73,0.2640539034131678,0.39602133848025767,,,HOLD,False,,,,,HOLDING,1,0.5689367744236562,98789.55510902566,0.0,False
2020-07-15,75.61,0.2640539034131678,0.3887233013534708,,,HOLD,False,,,,,HOLDING,2,-0.16086693825503318,98789.55510902566,0.0,False
2020-07-16,74.39,0.2640539034131678,0.37366800065402606,,,HOLD,False,,,,,HOLDING,3,-1.666397008199505,98789.55510902566,0.0,False
2020-07-17,74.16,0.2640539034131678,0.36070929273737923,,,HOLD,False,,,,,HOLDING,4,-2.962267799864188,98789.55510902566,0.0,False
2020-07-20,74.96,0.2640539034131678,0.36602656550239343,,,HOLD,False,,,,,HOLDING,7,-2.4305405233627675,98789.55510902566,0.0,False
2020-07-21,75.44,0.2640539034131678,0.3575518490418284,,,HOLD,False,,,,,EXITED,8,-3.27801216941927,99614.50490142257,824.9497923969102,True
2020-07-22,77.24,0.2640539034131678,0.31834160954835145,0.05428770613518363,,HOLD,False,6d before earnings (2020-07-28),77.0,37.0,6.460000000000001,NONE,0,,99614.50490142257,0.0,False
2020-07-23,75.36,0.32457487283473807,0.2989221186436455,-0.025652754191092586,,HOLD,False,Market IV not expensive (diff -2.6% < 3%); 5d before earnings (2020-07-28),75.5,43.0,6.65,NONE,0,,99614.50490142257,0.0,False
2020-07-24,75.78,0.32457487283473807,0.2949746638027699,-0.029600209031968194,,HOLD,False,Market IV not expensive (diff -3.0% < 3%); 4d before earnings (2020-07-28),76.0,42.0,6.48,NONE,0,,99614.50490142257,0.0,False
2020-07-27,76.46,0.32457487283473807,0.30166720419103815,-0.02290766864369992,,HOLD,False,Market IV not expensive (diff -2.3% < 3%); 1d before earnings (2020-07-28),76.5,39.0,6.495,NONE,0,,99614.50490142257,0.0,False
2020-07-28,74.64,0.32457487283473807,0.28853252481062974,-0.03604234802410833,,HOLD,False,Market IV not expensive (diff -3.6% < 3%); 0d before earnings (2020-07-28),74.5,38.0,6.53,NONE,0,,99614.50490142257,0.0,False
2020-07-29,77.42,0.32457487283473807,0.2719110663671886,-0.05266380646754948,,HOLD,False,Market IV not expensive (diff -5.3% < 3%); 1d after earnings (2020-07-28),77.5,37.0,5.7,NONE,0,,99614.50490142257,0.0,False
2020-07-30,76.64,0.32457487283473807,0.2600370514727327,-0.06453782136200537,,HOLD,False,Market IV not expensive (diff -6.5% < 3%); 2d after earnings (2020-07-28),76.5,43.0,5.925,NONE,0,,99614.50490142257,0.0,False
2020-07-31,76.53,0.32457487283473807,0.24801963787257095,-0.07655523496216712,,HOLD,False,Market IV not expensive (diff -7.7% < 3%),76.5,42.0,5.48,NONE,0,,99614.50490142257,0.0,False
2020-08-03,75.5,0.32457487283473807,0.2863099819848047,-0.0382648908499334,,HOLD,False,Market IV not expensive (diff -3.8% < 3%),75.5,39.0,5.8,NONE,0,,99614.50490142257,0.0,False
2020-08-04,75.13,0.32457487283473807,0.2803962066827634,-0.04417866615197469,,HOLD,False,Market IV not expensive (diff -4.4% < 3%),75.0,45.0,6.295,NONE,0,,99614.50490142257,0.0,False
2020-08-05,75.78,0.32457487283473807,0.2643378431345774,-0.06023702970016065,,HOLD,False,Market IV not expensive (diff -6.0% < 3%),75.0,44.0,5.8500000000000005,NONE,0,,99614.50490142257,0.0,False
2020-08-06,75.66,0.32457487283473807,0.28345201646447393,-0.04112285637026414,,HOLD,False,Market IV not expensive (diff -4.1% < 3%),75.0,43.0,5.8100000000000005,NONE,0,,99614.50490142257,0.0,False
2020-08-07,75.79,0.32457487283473807,0.28471105802228364,-0.039863814812454434,,HOLD,False,Market IV not expensive (diff -4.0% < 3%),75.0,42.0,5.795,NONE,0,,99614.50490142257,0.0,False
2020-08-10,77.47,0.32457487283473807,0.28188384612183537,-0.0426910267129027,,HOLD,False,Market IV not expensive (diff -4.3% < 3%),77.5,39.0,5.640000000000001,NONE,0,,99614.50490142257,0.0,False
2020-08-11,78.87,0.32457487283473807,0.28935227835276695,-0.035222594481971126,,HOLD,False,Market IV not expensive (diff -3.5% < 3%),79.0,45.0,6.23,NONE,0,,99614.50490142257,0.0,False
2020-08-12,79.29,0.32457487283473807,0.2993560580258988,-0.02521881480883925,,HOLD,False,Market IV not expensive (diff -2.5% < 3%),79.5,44.0,6.1899999999999995,NONE,0,,99614.50490142257,0.0,False
